Date,Nobs,RA,DEC,Glon,Glat,HRV,Teff,logg,met,SNR,Imag,Jmag,Hmag,Kmag,J-K,moon
2003-04-11,119,227.063446,-23.052833,339.565825,29.899045,-16.231933,9999.990000,99.990000,99.990000,9999.900000,11.869000,10.778286,10.271109,10.151059,0.627227,0.605535
2003-04-12,209,151.341432,-15.560429,254.429424,30.137103,30.056938,9999.990000,99.990000,99.990000,9999.900000,12.109000,11.315110,10.923435,10.832096,0.483014,0.707115
2003-04-19,341,186.346034,-29.139291,295.710053,28.483332,12.563050,9999.990000,99.990000,99.990000,9999.900000,11.540000,10.131246,9.718956,9.620167,0.511079,0.929245
2003-04-20,424,193.644571,-29.577090,303.718647,28.476980,7.314387,9999.990000,99.990000,99.990000,9999.900000,11.755500,10.680439,10.257248,10.155764,0.524675,0.855830
2003-04-21,215,204.595830,-21.575079,167.296725,28.407974,9.188837,9999.990000,99.990000,99.990000,9999.900000,11.703000,10.295163,9.838614,9.722047,0.573116,0.764653
2003-05-09,313,183.543974,-18.180587,290.368120,39.878630,9.298083,9999.990000,99.990000,99.990000,9999.900000,11.844000,10.401565,9.986728,9.887546,0.514019,0.448924
2003-05-10,308,215.556297,-36.978842,300.554418,11.991850,11.275649,9999.990000,99.990000,99.990000,9999.900000,11.451500,10.268010,9.855695,9.760308,0.507701,0.555526
2003-05-11,113,228.129380,-17.070044,344.736631,34.095116,-16.815929,9999.990000,99.990000,99.990000,9999.900000,11.711000,10.206832,9.762903,9.653673,0.553159,0.662934
2003-05-18,308,220.557104,-23.531864,308.203071,21.291890,2.194481,9999.990000,99.990000,99.990000,9999.900000,12.048500,10.547974,10.131581,10.035231,0.512744,0.949482
2003-05-19,332,200.811619,-7.805238,190.050741,41.743822,4.055723,9999.990000,99.990000,99.990000,9999.900000,11.781500,10.416440,9.994955,9.886063,0.530377,0.885289
2003-06-09,101,188.042040,-22.801996,297.135330,39.833977,10.094059,9999.990000,99.990000,99.990000,9999.900000,11.881000,10.382416,9.968970,9.878851,0.503564,0.629046
2003-06-10,441,263.675976,-36.548136,258.803632,0.429222,-3.285714,9999.990000,99.990000,99.990000,9999.900000,11.641000,10.272322,9.826644,9.715327,0.556995,0.736476
2003-06-17,758,270.784475,-28.075585,252.291099,-5.400604,-5.200528,9999.990000,99.990000,99.990000,9999.900000,11.809500,10.360109,9.952970,9.856821,0.503289,0.912767
2003-06-18,753,271.754444,-29.594768,241.058127,-6.170085,-4.737981,9999.990000,99.990000,99.990000,9999.900000,11.670000,10.327839,9.915904,9.816972,0.510867,0.840248
2003-06-19,761,256.095327,-28.390440,242.383405,6.593168,-6.223784,9999.990000,99.990000,99.990000,9999.900000,11.730000,10.287074,9.859255,9.755020,0.532054,0.754202
2003-07-09,537,270.267045,-35.195147,201.828909,-9.805763,-4.245251,9999.990000,99.990000,99.990000,9999.900000,11.112000,10.131691,9.710659,9.610568,0.521123,0.712767
2003-07-10,362,234.903469,-30.742120,332.127616,20.815527,-4.593923,9999.990000,99.990000,99.990000,9999.900000,11.271500,10.073232,9.641901,9.541210,0.532022,0.812203
2003-07-11,202,311.748440,-30.032549,14.304287,-36.891854,-4.826733,9999.990000,99.990000,99.990000,9999.900000,11.677000,10.542950,10.142599,10.046322,0.496629,0.894892
2003-07-16,588,287.281254,-35.090160,209.636034,-10.805378,-1.142857,9999.990000,99.990000,99.990000,9999.900000,11.620500,10.335053,9.910248,9.809685,0.525367,0.938336
2003-07-17,522,263.630931,-28.703592,339.877287,3.235852,-3.472222,9999.990000,99.990000,99.990000,9999.900000,11.840000,10.443646,10.033038,9.936435,0.507211,0.877604
2003-07-18,639,280.453658,-40.300676,278.938792,-21.303509,2.239280,9999.990000,99.990000,99.990000,9999.900000,11.645000,10.244396,9.827984,9.727274,0.517122,0.802170
2003-07-19,735,285.311534,-39.010035,248.044306,-26.354436,0.367755,9999.990000,99.990000,99.990000,9999.900000,11.703000,10.427282,10.026207,9.934086,0.493196,0.716413
2003-07-20,526,258.822559,-30.330191,276.929545,5.595979,-7.518631,9999.990000,99.990000,99.990000,9999.900000,11.613500,10.287644,9.831306,9.720340,0.567304,0.624283
2003-08-06,502,224.530063,-45.420747,262.654191,-28.604443,0.908566,9999.990000,99.990000,99.990000,9999.900000,10.490500,9.189315,8.769076,8.654518,0.534797,0.580098
2003-08-07,713,217.906685,-38.229745,194.677723,-43.512946,1.120617,9999.990000,99.990000,99.990000,9999.900000,11.500000,10.179607,9.778596,9.678034,0.501574,0.690564
2003-08-08,621,214.571299,-27.487776,155.280357,-39.527957,-0.679388,9999.990000,99.990000,99.990000,9999.900000,11.837000,10.237214,9.831527,9.737630,0.499585,0.790827
2003-08-09,705,224.005757,-40.506020,275.377973,-40.788493,1.761986,9999.990000,99.990000,99.990000,9999.900000,11.542000,10.202603,9.798038,9.703556,0.499047,0.875345
2003-08-14,307,207.775542,-31.301443,197.340542,-29.527184,3.561889,9999.990000,99.990000,99.990000,9999.900000,11.861000,10.216205,9.798759,9.692274,0.523932,0.961664
2003-08-15,403,293.642283,-40.542208,256.425170,-21.011397,-3.326055,9999.990000,99.990000,99.990000,9999.900000,11.607000,10.308809,9.877732,9.776511,0.532298,0.913650
2003-09-05,561,203.827683,-28.242719,155.072291,-40.898715,0.048128,9999.990000,99.990000,99.990000,9999.900000,11.758000,10.420478,10.013155,9.919374,0.501103,0.665281
2003-09-06,372,102.113477,-35.997228,276.768069,-57.089577,10.656452,9999.990000,99.990000,99.990000,9999.900000,11.957000,10.384911,10.004629,9.915532,0.469379,0.765543
2003-09-07,563,176.773061,-27.429844,204.171281,-54.149906,4.395560,9999.990000,99.990000,99.990000,9999.900000,12.037000,10.474698,10.078117,9.988471,0.486227,0.851477
2003-09-13,277,225.185980,-40.206090,198.709076,-43.538170,10.121300,9999.990000,99.990000,99.990000,9999.900000,11.857000,10.612545,10.194101,10.095718,0.516827,0.946567
2003-09-14,184,311.959816,-38.865005,183.325282,-36.974107,-5.906522,9999.990000,99.990000,99.990000,9999.900000,11.225500,10.203582,9.789663,9.694554,0.509027,0.895290
2003-10-03,559,207.965917,-45.109730,267.557069,-59.779048,9.355277,9999.990000,99.990000,99.990000,9999.900000,11.995000,10.540404,10.152317,10.065699,0.474705,0.523725
2003-10-04,122,41.992946,-39.927614,248.418200,-62.683603,22.865574,9999.990000,99.990000,99.990000,9999.900000,99.999000,10.264861,9.869377,9.775623,0.489238,0.632395
2003-10-06,426,270.261619,-57.360796,311.785336,-48.093243,8.761502,9999.990000,99.990000,99.990000,9999.900000,11.774500,10.461739,10.067286,9.983446,0.478293,0.820138
2003-10-07,634,192.878482,-48.516349,292.696236,-50.568380,15.862303,9999.990000,99.990000,99.990000,9999.900000,11.956500,10.308350,9.905991,9.813879,0.494472,0.892251
2003-10-12,444,134.324771,-49.622269,299.030487,-58.782058,15.090766,9999.990000,99.990000,99.990000,9999.900000,12.021000,10.426439,10.033486,9.946158,0.480282,0.973668
2003-10-13,339,27.810023,-45.611760,274.754901,-60.612341,21.157522,9999.990000,99.990000,99.990000,9999.900000,11.872000,10.437540,10.063965,9.972572,0.464968,0.935172
2003-10-14,555,150.077769,-34.805346,146.043299,-61.111179,10.646667,9999.990000,99.990000,99.990000,9999.900000,11.966000,10.375894,9.990124,9.902339,0.473555,0.881359
2003-11-11,243,50.594402,-39.178470,242.319944,-56.978099,23.795473,9999.990000,99.990000,99.990000,9999.900000,99.999000,10.601905,10.208646,10.119486,0.482420,0.966621
2003-11-12,241,57.535738,-34.832932,236.745128,-51.318404,22.878008,9999.990000,99.990000,99.990000,9999.900000,12.012000,10.499100,10.122780,10.035465,0.463635,0.924637
2003-11-13,238,61.022946,-21.753178,215.421183,-45.644057,25.576891,9999.990000,99.990000,99.990000,9999.900000,12.927000,10.971895,10.596920,10.510609,0.461286,0.867303
2003-12-12,224,42.557278,-25.335161,259.605350,-50.997335,20.007143,9999.990000,99.990000,99.990000,9999.900000,11.914500,10.529746,10.142513,10.050482,0.479263,0.911054
2003-12-13,321,32.326000,-42.257924,255.300670,-59.084062,20.312773,9999.990000,99.990000,99.990000,9999.900000,11.869000,10.554283,10.182097,10.097804,0.456480,0.847987
2004-01-02,111,72.185167,-40.935178,245.039716,-39.913358,30.005405,9999.990000,99.990000,99.990000,9999.900000,11.850000,10.346468,9.957333,9.868243,0.478225,0.739318
2004-01-03,442,91.435893,-34.913879,248.899931,-18.033424,30.907692,9999.990000,99.990000,99.990000,9999.900000,11.602500,10.603566,10.221385,10.129839,0.473726,0.817110
2004-01-04,217,102.896762,-28.932247,249.638209,-11.175783,32.243779,9999.990000,99.990000,99.990000,9999.900000,11.650000,10.424742,10.044710,9.952770,0.471972,0.883483
2004-01-10,328,94.618453,-21.497923,231.483582,-17.706569,30.863415,9999.990000,99.990000,99.990000,9999.900000,12.110000,10.494055,10.118165,10.027424,0.466631,0.944894
2004-01-11,107,146.027616,-5.133909,241.185479,34.435005,20.589720,9999.990000,99.990000,99.990000,9999.900000,11.650000,10.650897,10.257664,10.165243,0.485654,0.890313
2004-02-03,378,142.182520,-17.200256,254.687638,24.657952,27.429101,9999.990000,99.990000,99.990000,9999.900000,11.797000,10.632894,10.243603,10.151413,0.481481,0.890982
2004-02-04,104,157.617700,-23.935982,266.003478,28.628097,21.907692,9999.990000,99.990000,99.990000,9999.900000,11.475000,10.415510,10.013048,9.918971,0.496538,0.943155
2004-02-09,199,118.216648,-24.946595,246.750751,3.797709,30.273869,9999.990000,99.990000,99.990000,9999.900000,11.257000,10.417985,10.014487,9.915784,0.502201,0.923738
2004-02-10,413,144.080067,-26.204782,264.050813,17.314487,23.734867,9999.990000,99.990000,99.990000,9999.900000,11.679000,10.549455,10.158150,10.068090,0.481366,0.857502
2004-02-11,311,131.370885,-20.486528,249.957453,13.567496,29.309325,9999.990000,99.990000,99.990000,9999.900000,12.188000,10.882270,10.504437,10.414270,0.468000,0.773223
2004-02-12,102,153.864466,-13.501172,255.012041,34.463555,28.548039,9999.990000,99.990000,99.990000,9999.900000,12.040000,10.712863,10.346284,10.260843,0.452020,0.674428
2004-02-13,202,179.738209,-11.717442,279.748521,45.828051,14.046040,9999.990000,99.990000,99.990000,9999.900000,11.696500,10.530272,10.113228,10.013074,0.517198,0.565672
2004-02-15,101,170.084551,-4.461019,264.619686,51.479332,15.705941,9999.990000,99.990000,99.990000,9999.900000,12.153000,10.703822,10.310376,10.221297,0.482525,0.340462
2004-02-16,302,173.082258,-14.950589,277.371894,39.980604,10.437748,9999.990000,99.990000,99.990000,9999.900000,11.907000,10.709523,10.324695,10.238546,0.470977,0.236283
2004-03-01,680,165.501699,-20.287398,284.364387,29.339680,14.677279,9999.990000,99.990000,99.990000,9999.900000,11.756500,10.586066,10.200437,10.109435,0.476631,0.673012
2004-03-02,651,163.548716,-17.518039,282.993077,33.872875,14.044240,9999.990000,99.990000,99.990000,9999.900000,12.061000,10.700041,10.314114,10.226942,0.473100,0.759052
2004-03-03,675,162.237642,-21.450940,281.356870,28.958879,21.114563,9999.990000,99.990000,99.990000,9999.900000,11.727000,10.543579,10.139287,10.046879,0.496701,0.836867
2004-03-04,667,167.191904,-23.978783,287.074009,28.071950,14.939730,9999.990000,99.990000,99.990000,9999.900000,11.922000,10.618430,10.214837,10.120045,0.498385,0.903187
2004-03-10,252,155.365610,-3.254574,248.097647,42.529608,23.639683,9999.990000,99.990000,99.990000,9999.900000,11.447000,10.480909,10.103742,10.013187,0.467722,0.888808
2004-03-11,113,158.231866,-17.272182,261.860439,34.311046,31.244248,9999.990000,99.990000,99.990000,9999.900000,11.861000,10.694513,10.314327,10.229681,0.464832,0.807545
2004-03-12,117,160.168403,-4.021467,252.505136,45.640124,22.296581,9999.990000,99.990000,99.990000,9999.900000,11.812000,10.715453,10.319248,10.224974,0.490479,0.709786
2004-04-01,118,217.428858,-16.775742,334.253674,40.023648,-10.536441,9999.990000,99.990000,99.990000,9999.900000,12.186000,10.771958,10.354822,10.263712,0.508246,0.779221
2004-04-02,322,175.681902,-22.967819,281.896182,34.951404,15.256522,9999.990000,99.990000,99.990000,9999.900000,11.556500,10.422165,10.021717,9.926363,0.495801,0.858362
2004-04-03,116,160.576131,-11.900653,259.955015,39.939594,20.262328,5257.100000,3.510000,-0.205000,42.000000,11.935000,10.654517,10.268069,10.175621,0.478897,0.924014
2004-04-08,180,159.881779,-20.676829,266.307146,31.027862,22.956722,5250.115000,3.690000,-0.130000,41.000000,11.753500,10.525950,10.132056,10.041722,0.484228,0.913393
2004-04-09,100,145.626715,-5.235240,240.984869,34.055983,29.358500,5392.885000,3.915000,-0.110000,41.000000,11.716000,10.827490,10.462820,10.381070,0.446420,0.835669
2004-04-10,105,149.526519,-9.888884,248.289294,34.005915,30.141810,5435.300000,3.630000,-0.140000,30.000000,12.260000,11.012248,10.622543,10.527067,0.485181,0.739823
2004-04-30,428,190.319110,-11.727992,296.035749,42.789807,10.196098,5263.860000,3.790000,-0.120000,35.000000,11.801000,10.551040,10.146748,10.052900,0.498140,0.723299
2004-05-01,214,187.233769,-16.929331,295.024585,34.210463,12.166542,5004.985000,3.805000,-0.075000,21.500000,11.945000,10.666463,10.254463,10.155921,0.510542,0.813177
2004-05-02,536,209.204902,-34.087213,302.073000,20.244337,6.284366,5101.550000,3.575000,-0.100000,34.000000,11.761500,10.432323,10.016547,9.918711,0.513612,0.891223
2004-05-07,426,230.937317,-46.754741,311.909921,9.479077,-0.096338,5250.045000,3.520000,-0.110000,55.500000,10.881500,9.500070,9.070472,8.957155,0.542915,0.932679
2004-05-08,510,218.759702,-31.604205,235.199540,13.700177,6.914922,5164.800000,3.580000,-0.110000,50.000000,11.434500,9.770965,9.353700,9.247110,0.523855,0.859768
2004-05-09,302,199.014426,-31.246691,301.041947,24.063592,10.525596,5141.510000,3.520000,-0.130000,46.000000,11.546000,9.720394,9.298851,9.191281,0.529113,0.767556
2004-05-10,528,219.376398,-30.182353,240.658158,14.430316,4.505720,5067.250000,3.500000,-0.120000,45.000000,11.390000,9.801070,9.366295,9.255083,0.545987,0.662838
2004-05-28,215,251.361710,-23.264407,160.058641,1.833732,5.169767,5116.700000,3.680000,-0.060000,30.000000,11.369000,10.210707,9.774158,9.672386,0.538321,0.570214
2004-05-29,744,244.159256,-24.150943,227.641754,8.270558,0.073884,5118.075000,3.550000,-0.135000,41.000000,11.659500,10.337266,9.915313,9.812642,0.524624,0.673057
2004-05-30,832,253.874480,-30.734855,199.913963,-2.048276,-3.847813,5854.625000,4.105000,0.040000,68.000000,10.878500,9.497308,9.068200,8.951649,0.545659,0.771344
2004-05-31,550,235.878686,-22.509838,187.781120,6.568318,5.038564,5190.800000,3.660000,-0.125000,45.000000,11.955000,10.544758,10.141136,10.047575,0.497184,0.859320
2004-06-05,425,260.407459,-8.605615,186.899870,11.737018,-12.619059,5192.900000,3.790000,-0.130000,36.000000,11.888000,10.703558,10.287021,10.193254,0.510304,0.948492
2004-06-07,711,253.513271,-26.801569,235.838683,7.625820,-1.536498,5221.800000,3.670000,-0.120000,38.000000,11.891000,14.561496,14.163065,14.072872,0.488624,0.796063
2004-06-26,311,329.899889,-6.569463,53.719109,-43.645084,-13.194791,5203.750000,3.740000,-0.110000,35.000000,12.078000,10.705904,10.293984,10.199026,0.506878,0.522982
2004-06-27,799,274.876279,-18.919686,136.763022,-15.087119,-2.696421,5258.800000,3.650000,-0.120000,44.000000,11.707000,10.473677,10.071896,9.981706,0.491971,0.630485
2004-06-28,701,261.235521,-23.001308,146.560095,-9.117905,-0.341712,5246.600000,3.680000,-0.140000,41.000000,11.743000,10.528739,10.111043,10.013068,0.515670,0.735023
2004-06-29,834,232.617463,-14.613994,188.672501,-4.613475,-1.359341,5149.890000,3.770000,-0.100000,37.000000,11.754500,10.541141,10.135495,10.044320,0.496821,0.830385
2004-07-04,708,265.489662,-43.472733,319.342990,-4.404696,5.954929,5144.700000,3.570000,-0.145000,40.000000,11.806000,10.499417,10.076455,9.979713,0.519703,0.962666
2004-07-05,304,197.174097,-17.873568,307.575735,43.618492,-0.340000,5094.920000,3.680000,-0.180000,34.000000,12.135500,10.724059,10.302809,10.207178,0.516882,0.905350
2004-07-06,382,227.720695,-23.836615,227.338131,20.603745,6.897618,4999.835000,3.775000,-0.110000,35.000000,12.013500,10.480788,10.054003,9.953647,0.527141,0.827564
2004-07-28,90,207.600147,-62.793193,309.604156,-0.704566,-13.326889,7616.400000,4.000000,-0.335000,34.000000,11.732000,10.601067,10.428900,10.351789,0.249278,0.804919
2004-08-03,94,293.092337,-76.779303,317.707573,-28.675634,10.422021,4924.550000,3.505000,0.040000,40.500000,10.102000,9.304734,8.881426,8.774500,0.530234,0.929691
2004-08-24,513,159.629795,-43.750060,242.896446,-59.230046,11.683002,5279.080000,3.720000,-0.110000,41.000000,11.939000,10.475546,10.083039,9.997470,0.478076,0.566627
2004-08-25,500,214.859654,-47.780033,250.301052,-55.661143,8.432100,5271.690000,3.810000,-0.130000,47.000000,11.891000,10.281064,9.881204,9.791468,0.489596,0.678228
2004-08-26,201,31.067276,-18.284869,181.888651,-70.417615,7.449254,5292.100000,4.040000,-0.100000,33.000000,12.388000,11.015010,10.632791,10.550323,0.464687,0.781587
2004-08-27,405,176.618158,-55.046555,317.378038,-56.911336,13.252914,5245.690000,3.880000,-0.130000,49.000000,11.737000,10.349274,9.954442,9.859684,0.489590,0.870228
2004-09-02,378,164.078351,-44.834815,235.000859,-42.518289,12.743783,5427.300000,3.995000,-0.180000,40.000000,11.556500,10.451114,10.092696,10.006569,0.444545,0.899452
2004-09-22,110,313.319606,-49.566115,349.570928,-39.758598,1.086273,5029.870000,3.510000,0.000000,13.000000,12.010500,10.513427,10.074991,9.971382,0.542045,0.540005
2004-09-23,455,155.534662,-42.590665,254.933099,-42.796775,-0.992769,5617.800000,4.000000,-0.230000,43.000000,11.206000,10.073165,9.754136,9.670519,0.402646,0.652672
2004-09-24,433,160.567551,-45.203179,306.556416,-46.228781,4.741570,5250.000000,3.740000,-0.100000,48.000000,11.897000,9.786714,9.388619,9.291328,0.495386,0.757287
2004-09-25,326,203.675029,-44.356438,224.670744,-35.386774,13.384202,5735.375000,4.000000,-0.265000,51.500000,10.476000,9.796291,9.497273,9.415515,0.380776,0.848068
2004-10-02,419,184.685660,-44.408150,270.282925,-52.776413,14.116516,5395.970000,3.950000,-0.110000,39.000000,11.916000,10.526936,10.141384,10.055279,0.471656,0.876767
2004-10-03,318,131.204886,-42.770210,245.599645,-55.146671,11.772956,5043.350000,3.810000,-0.130000,39.000000,11.882500,10.418135,10.002940,9.904843,0.513292,0.805108
2004-10-22,549,106.084660,-31.024705,258.738037,-62.450698,9.416357,5279.000000,3.850000,-0.180000,40.000000,12.287000,10.445752,10.060913,9.973087,0.472665,0.623060
2004-10-23,211,50.316828,-20.554815,196.767161,-53.804908,32.180142,5407.100000,3.620000,-0.130000,41.000000,11.552000,10.447199,10.061976,9.971720,0.475479,0.727717
2004-10-24,427,114.402183,-30.722585,147.743463,-61.058690,15.358712,5356.100000,3.990000,-0.090000,37.000000,11.924000,10.481799,10.106255,10.022080,0.459719,0.819820
2004-10-25,536,153.442486,-50.562059,278.326519,-48.877657,13.753116,5250.015000,3.820000,-0.100000,35.500000,12.021000,10.645983,10.251099,10.161438,0.484545,0.895367
2004-10-30,329,131.743731,-38.559388,227.307523,-72.465814,11.721337,5447.400000,3.980000,-0.100000,34.000000,12.042000,10.421404,10.051553,9.968319,0.453085,0.965107
2004-10-31,116,350.622467,-20.289572,46.750202,-68.517190,-6.745345,5269.660000,4.000000,-0.150000,29.000000,11.741000,10.559879,10.178664,10.086371,0.473509,0.920636
2004-11-01,336,168.983777,-37.477772,179.506526,-51.317063,15.520000,5258.250000,3.990000,-0.100000,39.000000,12.071000,10.553381,10.178622,10.091833,0.461548,0.861241
2004-11-22,534,52.045678,-58.184862,277.689849,-46.551576,23.697079,5397.000000,3.930000,-0.100000,32.000000,11.717500,10.552824,10.179983,10.094537,0.458287,0.781797
2004-11-23,579,72.704250,-53.808037,274.181166,-40.054018,28.349344,5447.900000,3.890000,-0.130000,41.000000,11.593000,10.627575,10.282364,10.202335,0.425240,0.860928
2004-11-29,211,80.105922,-43.411754,249.316558,-33.994209,33.450047,5501.080000,3.940000,-0.080000,35.000000,11.708000,10.669057,10.303147,10.219891,0.449166,0.956333
2004-11-30,477,51.905156,-50.375828,271.405981,-47.671127,21.323082,5251.010000,3.990000,-0.120000,33.000000,11.893000,10.515193,10.148870,10.063358,0.451834,0.910126
2004-12-02,458,50.425328,-9.766965,181.684375,-48.093805,13.738646,5453.705000,3.990000,-0.090000,30.000000,12.281000,10.801686,10.444712,10.360876,0.440810,0.776751
2004-12-21,525,66.618984,-61.018886,273.855507,-41.055914,18.005219,5257.500000,3.690000,-0.120000,38.000000,11.465000,10.631931,10.245642,10.160076,0.471855,0.731549
2004-12-22,233,70.739704,-59.883274,272.573676,-36.357397,43.554206,5488.150000,3.760000,-0.110000,38.000000,10.876000,10.438309,10.082601,9.994172,0.444137,0.814692
2004-12-23,102,33.547144,-49.422481,272.995802,-62.571273,18.239314,5463.000000,3.755000,-0.105000,40.500000,12.205000,10.455598,10.074324,9.993716,0.461882,0.884103
2004-12-29,518,90.674638,-60.817398,279.822725,-24.601495,20.216216,5363.350000,3.635000,-0.110000,45.000000,11.232500,10.289983,9.890091,9.794759,0.495224,0.948942
2004-12-30,201,74.478696,-31.919700,233.769220,-37.111577,32.163980,5265.510000,3.800000,-0.140000,39.000000,12.322000,10.620040,10.231060,10.136353,0.483687,0.900365
2004-12-31,463,94.169992,-44.587524,262.404175,-16.052937,33.170842,5271.800000,3.790000,-0.110000,34.000000,11.663000,10.643512,10.256661,10.166065,0.477447,0.837093
2005-01-21,260,83.185909,-55.669206,267.355794,-28.699102,36.610577,5351.350000,3.835000,-0.145000,33.000000,10.755500,10.169862,9.834300,9.754158,0.415704,0.833000
2005-01-28,395,102.219533,-56.196047,268.329447,-21.193925,22.195494,5580.700000,3.790000,-0.160000,38.000000,11.339000,10.354048,10.004129,9.913959,0.440089,0.940000
2005-01-29,244,98.955720,-51.142760,261.471577,-25.917104,26.573648,5523.195000,3.820000,-0.175000,47.000000,11.361500,10.400090,10.070824,9.987504,0.412586,0.886440
2005-01-30,459,127.683023,-35.143080,263.303976,-0.016608,32.289237,5463.000000,3.820000,-0.140000,36.000000,11.818000,10.710403,10.346137,10.255081,0.455322,0.817088
2005-01-31,276,137.247159,-45.306671,274.580891,5.933913,17.505870,5612.385000,3.930000,-0.160000,37.000000,11.724500,10.577841,10.252920,10.163920,0.413920,0.733686
2005-02-21,549,143.975770,-32.904224,274.081280,10.767875,13.763862,5272.670000,3.890000,-0.140000,30.000000,11.919000,10.642109,10.247745,10.147619,0.494490,0.906450
2005-02-26,379,148.805212,-38.987272,286.351010,16.499306,15.855699,5232.490000,3.650000,-0.140000,44.000000,11.549000,10.428934,10.019274,9.922580,0.506354,0.968365
2005-02-27,97,91.879107,-79.998010,291.847072,-28.569569,24.512577,5245.200000,3.560000,-0.160000,36.000000,10.976000,10.241526,9.794485,9.684753,0.556773,0.924143
2005-02-28,292,178.375629,-20.246477,284.881872,40.016306,17.724932,5244.375000,3.685000,-0.120000,37.500000,11.974500,10.706510,10.298380,10.201390,0.505120,0.861320
2005-03-01,382,190.008997,-22.830628,298.940090,37.013215,6.812749,5248.725000,3.595000,-0.180000,44.500000,11.684500,10.627466,10.218000,10.119565,0.507901,0.781594
2005-03-20,187,153.809592,-20.538333,294.220231,7.860873,29.832888,5045.700000,3.550000,-0.120000,27.000000,12.368000,30.223241,29.911968,29.834786,0.388455,0.703119
2005-03-21,382,167.086325,-29.938652,299.682486,20.919812,12.314921,5427.885000,3.775000,-0.090000,38.000000,11.340000,10.467914,10.082921,9.990335,0.477579,0.785361
2005-03-22,190,180.896921,-8.117974,282.948831,51.259383,9.088526,5214.650000,3.850000,-0.135000,32.000000,12.054500,10.775084,10.376289,10.282805,0.492279,0.857973
2005-03-30,189,219.465874,-7.589498,157.780935,42.540513,1.915344,5119.310000,3.880000,-0.110000,25.000000,11.869000,10.960233,10.525032,10.411989,0.548243,0.817406
2005-03-31,368,171.965478,-16.684933,293.529785,29.555704,4.386359,5253.245000,3.745000,-0.110000,32.000000,11.724500,10.901005,10.510253,10.419889,0.481117,0.724086
2005-04-18,646,206.343906,-10.994491,264.528504,42.271748,-1.669551,5199.300000,3.670000,-0.160000,36.000000,11.834000,10.490009,10.057302,9.949813,0.540197,0.631645
2005-04-19,626,217.122673,-26.073994,258.033313,25.125364,8.538962,5148.175000,3.640000,-0.135000,39.000000,11.588000,10.278797,9.848746,9.741521,0.537276,0.721102
2005-04-20,465,191.557804,-17.678708,301.975775,38.907275,7.384817,5250.000000,3.740000,-0.140000,35.000000,11.724000,10.757492,10.353163,10.256542,0.500951,0.803680
2005-04-21,654,231.039508,-23.585885,227.410500,26.893467,-6.342645,5146.900000,3.505000,-0.180000,38.500000,11.688500,10.423287,9.977829,9.867240,0.556047,0.876166
2005-04-26,718,224.958652,-11.484237,230.772329,22.202768,-0.177284,5321.340000,3.770000,-0.120000,42.000000,11.808500,10.445273,10.053341,9.958340,0.486933,0.968844
2005-04-27,744,220.120915,-12.907712,232.244451,25.019873,-1.155605,5239.270000,3.780000,-0.130000,36.000000,11.922500,10.676548,10.270890,10.179403,0.497145,0.917482
2005-04-28,742,226.113322,-18.815637,273.343454,23.707088,1.617857,5445.905000,4.000000,-0.130000,37.500000,11.827500,10.450594,10.095268,10.008854,0.441740,0.843695
2005-04-29,94,251.283301,-47.110604,338.363778,-0.977237,-8.909894,7910.500000,4.500000,-1.805000,57.000000,9.391500,8.842255,8.778606,8.727904,0.114351,0.751282
2005-05-03,94,317.158296,-8.431460,41.535925,-34.250683,-30.065957,5189.955000,3.500000,-0.120000,27.000000,11.926000,10.589596,10.161904,10.062649,0.526947,0.308105
2005-05-26,449,234.256721,-37.076615,256.859293,4.225627,-6.864855,5186.000000,3.510000,-0.140000,33.000000,11.829000,9.548220,9.127773,9.019849,0.528372,0.934665
2005-05-27,185,180.017556,-41.008679,292.205484,20.377967,15.297405,5250.000000,3.490000,-0.110000,43.000000,11.729000,9.208849,8.793746,8.686303,0.522546,0.864314
2005-05-28,262,256.983127,-41.073672,208.404277,-11.152373,-3.798435,5190.000000,3.630000,-0.130000,36.000000,11.464500,8.611763,8.199515,8.089714,0.522050,0.773821
2005-05-30,530,229.627458,-22.439295,241.186055,19.628788,-6.168000,5055.800000,3.590000,-0.130000,36.000000,11.881000,11.722500,11.280468,11.173758,0.548742,0.557116
2005-05-31,541,234.715240,-24.179559,219.820222,17.844991,-12.663937,4998.180000,3.500000,-0.180000,36.000000,11.637000,10.450628,9.980166,9.860982,0.589647,0.444021
2005-06-01,358,229.905353,-17.521048,250.913346,31.009202,-14.321676,4941.000000,3.455000,-0.180000,41.500000,11.702000,10.436039,9.921799,9.782885,0.653154,0.335810
2005-06-02,452,219.188019,-26.171247,219.703756,24.909679,-9.784314,4962.780000,3.410000,-0.210000,43.000000,11.755500,10.520540,10.043412,9.923084,0.597456,0.237499
2005-06-10,92,194.448311,-39.972070,304.254378,22.861244,11.320000,4917.225000,3.335000,-0.185000,28.000000,12.007500,10.917804,10.467946,10.365011,0.552793,0.089886
2005-06-12,240,207.342857,-32.323730,315.038347,25.702358,-0.087917,5063.075000,3.340000,-0.210000,31.000000,11.905000,10.631454,10.176479,10.065854,0.565600,0.224500
2005-06-14,85,320.890370,-13.981495,37.234301,-39.947896,-17.954118,5198.070000,3.860000,-0.130000,40.000000,11.903000,10.555765,10.146176,10.053129,0.502635,0.399263
